icon_id,display_name,description,source_type,related_kind,related_id,matched_item_id,icon_path,icon_by_id_path,collision_types
460,Espírito Restaurador,"Aplica Espírito de Cura ao personagem ou aliado por um curto período, curando-o em uma porcentagem do Poder Mágico do personagem.",skill_icon,skill,28,,all_icons_named_png/00460_espirito_restaurador.png,all_icons_by_id_png/460.png,"skill_icon,db_asset"
461,Poder das Montanhas,Aumenta em 4% a vida máxima e em 2% os Poderes Físico e Mágico para todos os personagens da facção selecionada.,skill_icon,skill,5,,all_icons_named_png/00461_poder_das_montanhas.png,all_icons_by_id_png/461.png,"skill_icon,db_asset"
462,Rugido,"Aplica Tímpanos Estourados e Atordoamento a todos os inimigos próximos por um curto período. Tímpanos Estourados reduz os Poderes Físico e Mágico, e Atordoamento impede movimentos, ataques e habilidades.",skill_icon,skill,9,,all_icons_named_png/00462_rugido.png,all_icons_by_id_png/462.png,"skill_icon,db_asset"
464,Armadura Leve,Permite que o personagem equipe armadura leve.,skill_icon,skill,3,,all_icons_named_png/00464_armadura_leve.png,all_icons_by_id_png/464.png,"skill_icon,db_asset"
465,Icone 465,,db_icon_unmapped,,,,all_icons_named_png/00465_icone_465.png,all_icons_by_id_png/465.png,db_asset
466,Esfera Relampejante,"Ataca o inimigo, causando muito dano mágico.",skill_icon,skill,25,,all_icons_named_png/00466_esfera_relampejante.png,all_icons_by_id_png/466.png,"skill_icon,db_asset"
467,Raio,"Ataca o inimigo, causando muito dano mágico.",skill_icon,skill,30,,all_icons_named_png/00467_raio.png,all_icons_by_id_png/467.png,"skill_icon,db_asset"
470,Machados de Uma Mão,Permite que o personagem equipe machados de uma mão.,skill_icon,skill,1,,all_icons_named_png/00470_machados_de_uma_mao.png,all_icons_by_id_png/470.png,"skill_icon,db_asset"
471,Espadas de Uma Mão,Permite que o personagem equipe espadas de uma mão.,skill_icon,skill,2,,all_icons_named_png/00471_espadas_de_uma_mao.png,all_icons_by_id_png/471.png,"skill_icon,db_asset"
472,Aparo,Aumenta a chance de Aparar do personagem por um curto período.,skill_icon,skill,15,,all_icons_named_png/00472_aparo.png,all_icons_by_id_png/472.png,"skill_icon,db_asset"
475,Habilidade do Mar,Adiciona 3% à Velocidade de Ataque e à Recarga de Habilidades do personagem enquanto está embaixo d'água. Dura 10 horas. Acumula até 4 vezes.,influence_icon,influence,195,,all_icons_named_png/00475_habilidade_do_mar.png,all_icons_by_id_png/475.png,"skill_icon,influence_icon,db_asset,skill_vs_influence"
477,Aventura Marítima,Permite que o personagem entre na masmorra da Toca dos Vagabundos do Mar de graça. Dura 2 horas. Este efeito não acumula.,influence_icon,influence,197,,all_icons_named_png/00477_aventura_maritima.png,all_icons_by_id_png/477.png,"skill_icon,influence_icon,db_asset,skill_vs_influence"
478,Bênção dos Tritões,Permite que o personagem entre na masmorra do Santuário dos Tritões. Dura 4 horas. Este efeito não acumula.,influence_icon,influence,198,,all_icons_named_png/00478_bencao_dos_tritoes.png,all_icons_by_id_png/478.png,"skill_icon,influence_icon,db_asset,skill_vs_influence"
479,Golpe Forte,"Ataca o inimigo, causando muito dano físico.",skill_icon,skill,7,,all_icons_named_png/00479_golpe_forte.png,all_icons_by_id_png/479.png,"skill_icon,db_asset"
480,Físico Forte,Especifica a reserva de saúde de um personagem.,skill_icon,skill,4,,all_icons_named_png/00480_fisico_forte.png,all_icons_by_id_png/480.png,"skill_icon,db_asset"
481,Tiro Potente,"Ataca o inimigo, causando muito dano físico.",skill_icon,skill,36,,all_icons_named_png/00481_tiro_potente.png,all_icons_by_id_png/481.png,"skill_icon,db_asset"
482,Orvalho Restaurador,"Aplica Orvalho Restaurador ao personagem ou aliado por um curto período, curando-o em uma porcentagem do Poder Mágico do personagem.",skill_icon,skill,33,,all_icons_named_png/00482_orvalho_restaurador.png,all_icons_by_id_png/482.png,"skill_icon,db_asset"
539,-,,item_id_match,item,539,539,all_icons_named_png/00539_icon_539.png,all_icons_by_id_png/539.png,db_asset
540,-,,item_id_match,item,540,540,all_icons_named_png/00540_icon_540.png,all_icons_by_id_png/540.png,db_asset
541,-,,item_id_match,item,541,541,all_icons_named_png/00541_icon_541.png,all_icons_by_id_png/541.png,db_asset
542,-,,item_id_match,item,542,542,all_icons_named_png/00542_icon_542.png,all_icons_by_id_png/542.png,"skill_icon,db_asset"
548,Палка,,item_id_match,item,548,548,all_icons_named_png/00548_icon_548.png,all_icons_by_id_png/548.png,db_asset
549,Icone 549,,db_icon_unmapped,,,,all_icons_named_png/00549_icone_549.png,all_icons_by_id_png/549.png,db_asset
550,Acerto Crítico Melhorado,,skill_icon,skill,468,,all_icons_named_png/00550_acerto_critico_melhorado.png,all_icons_by_id_png/550.png,"skill_icon,db_asset"
551,Esquiva,"Aumenta a chance de Esquiva do personagem por um curto período. Ao usar com a invisibilidade de Furtividade, a duração do efeito aumenta.",skill_icon,skill,20,,all_icons_named_png/00551_esquiva.png,all_icons_by_id_png/551.png,"skill_icon,db_asset"
552,Caminho do Herói,Concede 50 de experiência.,influence_icon,influence,208,,all_icons_named_png/00552_caminho_do_heroi.png,all_icons_by_id_png/552.png,"skill_icon,influence_icon,db_asset,skill_vs_influence"
553,Icone 553,,db_icon_unmapped,,,,all_icons_named_png/00553_icone_553.png,all_icons_by_id_png/553.png,db_asset
554,ДоТ в % от хп + снижение эфф-ти лечения,,skill_icon,skill,342,,all_icons_named_png/00554_icon_554.png,all_icons_by_id_png/554.png,"skill_icon,db_asset"
555,Broto de folha-de-prata,,item_id_match,item,555,555,all_icons_named_png/00555_broto_de_folha-de-prata.png,all_icons_by_id_png/555.png,db_asset
556,Icone 556,,db_icon_unmapped,,,,all_icons_named_png/00556_icone_556.png,all_icons_by_id_png/556.png,db_asset
557,Icone 557,,db_icon_unmapped,,,,all_icons_named_png/00557_icone_557.png,all_icons_by_id_png/557.png,db_asset
568,Прислужник КНГ - Мгновенное восстановление здоровья,,skill_icon,skill,525,,all_icons_named_png/00568_icon_568.png,all_icons_by_id_png/568.png,"skill_icon,db_asset"
569,Icone 569,,db_icon_unmapped,,,,all_icons_named_png/00569_icone_569.png,all_icons_by_id_png/569.png,db_asset
570,Icone 570,,db_icon_unmapped,,,,all_icons_named_png/00570_icone_570.png,all_icons_by_id_png/570.png,db_asset
571,Icone 571,,db_icon_unmapped,,,,all_icons_named_png/00571_icone_571.png,all_icons_by_id_png/571.png,db_asset
572,Amigos confiáveis,Aumenta em 10% a vida e a força de monstros evocados pelas habilidades “Assistência de Norberto” e “Assistência de Barbergas”. Duração: 24 horas. Número máximo de auxílios: 4.,influence_icon,influence,234,,all_icons_named_png/00572_amigos_confiaveis.png,all_icons_by_id_png/572.png,"influence_icon,db_asset"
574,Favorecido pelos Mestres,Aumenta em 30% a reputação recebida pelo personagem com os Mestres da Escola de Magia. Dura 3 horas. Este efeito não acumula.,influence_icon,influence,236,,all_icons_named_png/00574_favorecido_pelos_mestres.png,all_icons_by_id_png/574.png,"influence_icon,db_asset"
575,Pele de Ovelha,,item_id_match,item,575,575,all_icons_named_png/00575_pele_de_ovelha.png,all_icons_by_id_png/575.png,"influence_icon,db_asset"
581,Especialização em Duas Armas,Permite que o personagem equipe duas armas de uma mão.,skill_icon,skill,53,,all_icons_named_png/00581_especializacao_em_duas_armas.png,all_icons_by_id_png/581.png,"skill_icon,db_asset"
582,Armadura Pesada,Permite que o personagem equipe armadura pesada.,skill_icon,skill,51,,all_icons_named_png/00582_armadura_pesada.png,all_icons_by_id_png/582.png,"skill_icon,db_asset"
583,Armadura de Placas,Permite que o personagem equipe armadura de placas.,skill_icon,skill,52,,all_icons_named_png/00583_armadura_de_placas.png,all_icons_by_id_png/583.png,"skill_icon,db_asset"
585,Поглощение урона (босс),,skill_icon,skill,334,,all_icons_named_png/00585_icon_585.png,all_icons_by_id_png/585.png,"skill_icon,db_asset"
587,Faca de Foros,,item_id_match,item,587,587,all_icons_named_png/00587_faca_de_foros.png,all_icons_by_id_png/587.png,"skill_icon,db_asset"
589,Icone 589,,db_icon_unmapped,,,,all_icons_named_png/00589_icone_589.png,all_icons_by_id_png/589.png,db_asset
590,Icone 590,,db_icon_unmapped,,,,all_icons_named_png/00590_icone_590.png,all_icons_by_id_png/590.png,db_asset
591,Icone 591,,db_icon_unmapped,,,,all_icons_named_png/00591_icone_591.png,all_icons_by_id_png/591.png,db_asset
592,Icone 592,,db_icon_unmapped,,,,all_icons_named_png/00592_icone_592.png,all_icons_by_id_png/592.png,db_asset
593,Icone 593,,db_icon_unmapped,,,,all_icons_named_png/00593_icone_593.png,all_icons_by_id_png/593.png,db_asset
594,Icone 594,,db_icon_unmapped,,,,all_icons_named_png/00594_icone_594.png,all_icons_by_id_png/594.png,db_asset
595,Icone 595,,db_icon_unmapped,,,,all_icons_named_png/00595_icone_595.png,all_icons_by_id_png/595.png,db_asset
596,Icone 596,,db_icon_unmapped,,,,all_icons_named_png/00596_icone_596.png,all_icons_by_id_png/596.png,db_asset
597,Icone 597,,db_icon_unmapped,,,,all_icons_named_png/00597_icone_597.png,all_icons_by_id_png/597.png,db_asset
598,Icone 598,,db_icon_unmapped,,,,all_icons_named_png/00598_icone_598.png,all_icons_by_id_png/598.png,db_asset
599,Icone 599,,db_icon_unmapped,,,,all_icons_named_png/00599_icone_599.png,all_icons_by_id_png/599.png,db_asset
600,Icone 600,,db_icon_unmapped,,,,all_icons_named_png/00600_icone_600.png,all_icons_by_id_png/600.png,db_asset
601,Icone 601,,db_icon_unmapped,,,,all_icons_named_png/00601_icone_601.png,all_icons_by_id_png/601.png,db_asset
602,Icone 602,,db_icon_unmapped,,,,all_icons_named_png/00602_icone_602.png,all_icons_by_id_png/602.png,db_asset
603,Icone 603,,db_icon_unmapped,,,,all_icons_named_png/00603_icone_603.png,all_icons_by_id_png/603.png,db_asset
604,Icone 604,,db_icon_unmapped,,,,all_icons_named_png/00604_icone_604.png,all_icons_by_id_png/604.png,db_asset
605,Icone 605,,db_icon_unmapped,,,,all_icons_named_png/00605_icone_605.png,all_icons_by_id_png/605.png,db_asset
606,Icone 606,,db_icon_unmapped,,,,all_icons_named_png/00606_icone_606.png,all_icons_by_id_png/606.png,db_asset
607,Icone 607,,db_icon_unmapped,,,,all_icons_named_png/00607_icone_607.png,all_icons_by_id_png/607.png,db_asset
608,Icone 608,,db_icon_unmapped,,,,all_icons_named_png/00608_icone_608.png,all_icons_by_id_png/608.png,db_asset
609,Espadas de Duas Mãos,Permite que o personagem equipe espadas de duas mãos.,skill_icon,skill,78,,all_icons_named_png/00609_espadas_de_duas_maos.png,all_icons_by_id_png/609.png,"skill_icon,db_asset"
610,Icone 610,,db_icon_unmapped,,,,all_icons_named_png/00610_icone_610.png,all_icons_by_id_png/610.png,db_asset
611,Icone 611,,db_icon_unmapped,,,,all_icons_named_png/00611_icone_611.png,all_icons_by_id_png/611.png,db_asset
612,Icone 612,,db_icon_unmapped,,,,all_icons_named_png/00612_icone_612.png,all_icons_by_id_png/612.png,db_asset
613,Icone 613,,db_icon_unmapped,,,,all_icons_named_png/00613_icone_613.png,all_icons_by_id_png/613.png,db_asset
614,Mel,,item_id_match,item,614,614,all_icons_named_png/00614_mel.png,all_icons_by_id_png/614.png,db_asset
615,Ordens para sentinela do norte,,item_id_match,item,615,615,all_icons_named_png/00615_ordens_para_sentinela_do_norte.png,all_icons_by_id_png/615.png,db_asset
616,Saco com munição,,item_id_match,item,616,616,all_icons_named_png/00616_saco_com_municao.png,all_icons_by_id_png/616.png,db_asset
617,Folha de erva de cura,,item_id_match,item,617,617,all_icons_named_png/00617_folha_de_erva_de_cura.png,all_icons_by_id_png/617.png,db_asset
618,Cogumelo,,item_id_match,item,618,618,all_icons_named_png/00618_cogumelo.png,all_icons_by_id_png/618.png,db_asset
620,Garrafa de poção de cura,,item_id_match,item,620,620,all_icons_named_png/00620_garrafa_de_pocao_de_cura.png,all_icons_by_id_png/620.png,db_asset
621,Icone 621,,db_icon_unmapped,,,,all_icons_named_png/00621_icone_621.png,all_icons_by_id_png/621.png,db_asset
622,Icone 622,,db_icon_unmapped,,,,all_icons_named_png/00622_icone_622.png,all_icons_by_id_png/622.png,db_asset
624,Icone 624,,db_icon_unmapped,,,,all_icons_named_png/00624_icone_624.png,all_icons_by_id_png/624.png,db_asset
625,Icone 625,,db_icon_unmapped,,,,all_icons_named_png/00625_icone_625.png,all_icons_by_id_png/625.png,db_asset
627,Icone 627,,db_icon_unmapped,,,,all_icons_named_png/00627_icone_627.png,all_icons_by_id_png/627.png,db_asset
628,Icone 628,,db_icon_unmapped,,,,all_icons_named_png/00628_icone_628.png,all_icons_by_id_png/628.png,db_asset
629,Icone 629,,db_icon_unmapped,,,,all_icons_named_png/00629_icone_629.png,all_icons_by_id_png/629.png,db_asset
630,Reverência dos Tritões,Aumenta em 30% a reputação recebida por todos os membros da guilda com os Tritões das Profundezas. Dura 2 horas. Este efeito não acumula.,influence_icon,influence,240,,all_icons_named_png/00630_reverencia_dos_tritoes.png,all_icons_by_id_png/630.png,"influence_icon,db_asset"
631,Icone 631,,db_icon_unmapped,,,,all_icons_named_png/00631_icone_631.png,all_icons_by_id_png/631.png,db_asset
633,Icone 633,,db_icon_unmapped,,,,all_icons_named_png/00633_icone_633.png,all_icons_by_id_png/633.png,db_asset
634,Coração de fogo-fátuo defensor,,item_id_match,item,634,634,all_icons_named_png/00634_coracao_de_fogo-fatuo_defensor.png,all_icons_by_id_png/634.png,"influence_icon,db_asset"
635,Orelha de goblin,,item_id_match,item,635,635,all_icons_named_png/00635_orelha_de_goblin.png,all_icons_by_id_png/635.png,db_asset
636,Carta do Guarda,,item_id_match,item,636,636,all_icons_named_png/00636_carta_do_guarda.png,all_icons_by_id_png/636.png,db_asset
637,Mapa do Espião,,item_id_match,item,637,637,all_icons_named_png/00637_mapa_do_espiao.png,all_icons_by_id_png/637.png,db_asset
638,Mapa Falso do Espião,,item_id_match,item,638,638,all_icons_named_png/00638_mapa_falso_do_espiao.png,all_icons_by_id_png/638.png,db_asset
639,Carta para Aylis,,item_id_match,item,639,639,all_icons_named_png/00639_carta_para_aylis.png,all_icons_by_id_png/639.png,db_asset
640,Carta de Aylis,,item_id_match,item,640,640,all_icons_named_png/00640_carta_de_aylis.png,all_icons_by_id_png/640.png,db_asset
641,Punhado de medalhões élficos,,item_id_match,item,641,641,all_icons_named_png/00641_punhado_de_medalhoes_elficos.png,all_icons_by_id_png/641.png,db_asset
642,Carta com comandos para os piratas,,item_id_match,item,642,642,all_icons_named_png/00642_carta_com_comandos_para_os_piratas.png,all_icons_by_id_png/642.png,db_asset
643,Coração de fogo-fátuo,,item_id_match,item,643,643,all_icons_named_png/00643_coracao_de_fogo-fatuo.png,all_icons_by_id_png/643.png,db_asset
650,Шелест (скилл босса),,skill_icon,skill,161,,all_icons_named_png/00650_icon_650.png,all_icons_by_id_png/650.png,"skill_icon,db_asset"
653,Auxílio Divino,"Aplica Auxílio Divino ao personagem ou membro do grupo por um curto período, aumentando a chance de Acerto Crítico, a Força de Acerto Crítico e a Velocidade de Ataque.",skill_icon,skill,136,,all_icons_named_png/00653_auxilio_divino.png,all_icons_by_id_png/653.png,"skill_icon,db_asset"
656,Тремор (скилл босса),,skill_icon,skill,282,,all_icons_named_png/00656_icon_656.png,all_icons_by_id_png/656.png,"skill_icon,db_asset"
658,Прислужники: мгновенное лечение в % от ХП,,skill_icon,skill,618,,all_icons_named_png/00658_icon_658.png,all_icons_by_id_png/658.png,"skill_icon,db_asset"
660,Оглушение по площади (босс),,skill_icon,skill,335,,all_icons_named_png/00660_icon_660.png,all_icons_by_id_png/660.png,"skill_icon,db_asset"
665,Бомба - скелет-подрывник №7938,,skill_icon,skill,499,,all_icons_named_png/00665_no7938.png,all_icons_by_id_png/665.png,"skill_icon,db_asset"
667,Обморожение (навык босса),,skill_icon,skill,160,,all_icons_named_png/00667_icon_667.png,all_icons_by_id_png/667.png,"skill_icon,db_asset"
670,Icone 670,,db_icon_unmapped,,,,all_icons_named_png/00670_icone_670.png,all_icons_by_id_png/670.png,db_asset
